SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,E,24777,EQUITY,0,OLAELEC,1,Ola Electric Mobility,,,,1,NA,ES,EQ,OLA ELECTRIC MOBILITY LTD
NSE,E,24781,EQUITY,0,BSLNIFTY,1,Aditya Birla Nifty 50 ETF,,,,1,NA,ETF,EQ,ADITYBIRLA SL NIF ETF-GR
NSE,E,24798,EQUITY,0,GROWWEV,1,Groww Nifty EV & New Age Automotive ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWEV
NSE,E,24809,EQUITY,0,UNIECOM,1,Unicommerce e-Solutions,,,,1,NA,ES,EQ,UNICOMMERCE ESOLUTIONS L
NSE,E,2481,EQUITY,0,ONWARDTEC,1,Onward Technologies,,,,5,NA,ES,EQ,ONWARD TECHNOLOGIES LTD
NSE,E,24814,EQUITY,0,FIRSTCRY,1,Firstcry (Brainbees Solutions),,,,5,NA,ES,EQ,BRAINBEES SOLUTIONS LTD
NSE,E,24823,EQUITY,0,MANCREDIT,1,Mangal Credit & Fincorp,,,,1,NA,ES,EQ,MANGAL CREDIT N FINCORP L
NSE,E,24847,EQUITY,0,GSEC10ABSL,1,GSEC10ABSL,,,,1,NA,ETF,EQ,BIRLASLAMC - GSEC10ABSL
NSE,E,24856,EQUITY,0,SSDL,1,Saraswati Saree Depot,,,,1,NA,ES,EQ,SARASWATI SAREE DEPOT LTD
NSE,E,24861,EQUITY,0,METALIETF,1,ICICI Pru Nifty Metal ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - METALIETF
NSE,E,24870,EQUITY,0,INVENTURE,1,Inventure Growth & Securities,,,,1,NA,ES,EQ,INVENTURE GRO & SEC LTD
NSE,E,24909,EQUITY,0,INTERARCH,1,Interarch Building Solutions,,,,10,NA,ES,EQ,INTERARCH BLDNG SOLTN LTD
NSE,E,2493,EQUITY,0,ORIENTHOT,1,Oriental Hotels,,,,1,NA,ES,EQ,ORIENT HOTELS LTD
NSE,E,24944,EQUITY,0,MODEFENCE,1,Motilal Oswal Nifty India Defence ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MODEFENCE
NSE,E,24948,EQUITY,0,LTF,1,L&T Finance,,,,1,NA,ES,EQ,L&T FINANCE LIMITED
NSE,E,2496,EQUITY,0,ORIENTPPR,1,Orient Paper & Industries,,,,1,NA,ES,EQ,ORIENT PAPER AND INDS LTD
NSE,E,24961,EQUITY,0,ORIENTTECH,1,Orient Technologies,,,,5,NA,ES,EQ,ORIENT TECHNOLOGIES LTD
NSE,E,24966,EQUITY,0,SURAJLTD,1,Suraj,,,,5,NA,ES,EQ,SURAJ LIMITED
NSE,E,24969,EQUITY,0,WINDMACHIN,1,Windsor Machines,,,,5,NA,ES,EQ,WINDSOR MACHINES LIMITED
NSE,E,24999,EQUITY,0,YAARI,1,Yaari Digital Integrated Services,,,,1,NA,ES,EQ,YAARI DIGI INT SER LTD
NSE,E,25,EQUITY,0,ADANIENT,1,Adani Enterprises,,,,10,NA,ES,EQ,ADANI ENTERPRISES LIMITED
NSE,E,25017,EQUITY,0,BODALCHEM,1,Bodal Chemicals,,,,1,NA,ES,EQ,BODAL CHEMICALS LTD
NSE,E,25049,EQUITY,0,PREMIERENE,1,Premier Energies,,,,5,NA,ES,EQ,PREMIER ENERGIES LIMITED
NSE,E,25060,EQUITY,0,ECOSMOBLTY,1,ECOS Mobility & Hospitality,,,,1,NA,ES,EQ,ECOS (INDIA) MOB & HOSP L
NSE,E,25073,EQUITY,0,RAYMONDLSL,1,Raymond Lifestyle,,,,5,NA,ES,EQ,RAYMOND LIFESTYLE LIMITED
NSE,E,25080,EQUITY,0,MULTICAP,1,Mirae Asset Nifty 500 Multicap ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MULTICAP
NSE,E,25114,EQUITY,0,STYLEBAAZA,1,Baazar Style Retail,,,,5,NA,ES,EQ,BAAZAR STYLE RETAIL LTD
NSE,E,2513,EQUITY,0,BCLIND,1,BCL Industries,,,,1,NA,ES,EQ,BCL INDUSTRIES LIMITED
NSE,E,25134,EQUITY,0,GALAPREC,1,Gala Precision Engineering,,,,5,NA,ES,EQ,GALA PRECISION ENG LTD
NSE,E,2514,EQUITY,0,OSWALAGRO,1,Oswal Agro Mills,,,,1,NA,ES,EQ,OSWAL AGRO MILLS LTD
NSE,E,25162,EQUITY,0,EUREKAFORB,1,Eureka Forbes,,,,5,NA,ES,EQ,EUREKA FORBES LIMITED
NSE,E,25171,EQUITY,0,TOP10ADD,1,DSP Nifty Top 10 Equal Weight ETF,,,,1,NA,ETF,EQ,DSPAMC - TOP10ADD
NSE,E,25178,EQUITY,0,TDPOWERSYS,1,TD Power Systems,,,,5,NA,ES,EQ,TD POWER SYSTEMS LTD.
NSE,E,25203,EQUITY,0,BALAJEE,1,Shree Tirupati Balajee Agro,,,,1,NA,ES,EQ,SHREE TIRUPATI BALAJEE L
NSE,E,25222,EQUITY,0,SANOFICONR,1,Sanofi Consumer Healthcare,,,,10,NA,ES,EQ,SANOFI CONS HEALTHC IND L
NSE,E,25235,EQUITY,0,XTGLOBAL,1,Xtglobal Infotech,,,,1,NA,ES,EQ,XTGLOBAL INFOTECH LIMITED
NSE,E,25252,EQUITY,0,KROSS,1,Kross,,,,1,NA,ES,EQ,KROSS LIMITED
NSE,E,25258,EQUITY,0,EBANKNIFTY,1,EDELAMC - EBANKNIFTY,,,,1,NA,ETF,EQ,EDELAMC - EBANKNIFTY
NSE,E,25270,EQUITY,0,BAJAJHFL,1,Bajaj Housing Finance,,,,1,NA,ES,EQ,BAJAJ HOUSING FINANCE LTD
NSE,E,25312,EQUITY,0,PNGJL,1,PN Gadgil Jewellers,,,,5,NA,ES,EQ,P N GADGIL JEWELLERS LTD
NSE,E,25328,EQUITY,0,APLLTD,1,Alembic Pharmaceuticals,,,,5,NA,ES,EQ,ALEMBIC PHARMA LTD
NSE,E,25340,EQUITY,0,VASWANI,1,Vaswani Industries,,,,1,NA,ES,EQ,VASWANI IND LTD
NSE,E,2535,EQUITY,0,PGHH,1,P&G Hygiene and Health Care,,,,100,NA,ES,EQ,P&G HYGIENE & HEALTH CARE
NSE,E,25358,EQUITY,0,PGEL,1,PG Electroplast,,,,5,NA,ES,EQ,PG ELECTROPLAST LTD
NSE,E,25392,EQUITY,0,PANAMAPET,1,Panama Petrochem,,,,5,NA,ES,EQ,PANAMA PETROCHEM LTD
NSE,E,25398,EQUITY,0,ARKADE,1,Arkade Developers,,,,1,NA,ES,EQ,ARKADE DEVELOPERS LIMITED
NSE,E,25403,EQUITY,0,WCIL,1,Western Carriers,,,,1,NA,ES,EQ,WESTERN CARRIERS (IND) L
NSE,E,25426,EQUITY,0,NORTHARC,1,Northern Arc Capital,,,,1,NA,ES,EQ,NORTHERN ARC CAPITAL LTD
NSE,E,25447,EQUITY,0,GROWWLIQID,1,Groww Nifty 1D Rate Liquid ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWLIQID
NSE,E,25468,EQUITY,0,PAISALO,1,Paisalo Digital,,,,1,NA,ES,EQ,PAISALO DIGITAL LIMITED
NSE,E,255,EQUITY,0,NIRAJ,1,Niraj Cement Structurals,,,,1,NA,ES,EQ,NIRAJ CEMENT STRUC LTD
NSE,E,25503,EQUITY,0,INDOUS,1,Indo Us Bio-Tech,,,,1,NA,ES,EQ,INDO US BIOTECH LTD
NSE,E,25574,EQUITY,0,SHAKTIPUMP,1,Shakti Pumps,,,,5,NA,ES,EQ,SHAKTI PUMPS (I) LTD
NSE,E,25584,EQUITY,0,TRITURBINE,1,Triveni Turbines,,,,5,NA,ES,EQ,TRIVENI TURBINE LIMITED
NSE,E,25597,EQUITY,0,MANBA,1,Manba Finance,,,,1,NA,ES,EQ,MANBA FINANCE LIMITED
NSE,E,25606,EQUITY,0,MOMENTUM50,1,Motilal Oswal Nifty 500 Momentum 50 ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MOMENTUM50
NSE,E,2562,EQUITY,0,HUHTAMAKI,1,Huhtamaki PPL,,,,1,NA,ES,EQ,HUHTAMAKI INDIA LIMITED
NSE,E,25626,EQUITY,0,UYFINCORP,1,UY Fincorp,,,,1,NA,ES,EQ,U. Y. FINCORP LIMITED
NSE,E,25634,EQUITY,0,ESSARSHPNG,1,Essar Shipping,,,,1,NA,ES,EQ,ESSAR SHIPPING LTD
NSE,E,25640,EQUITY,0,LICMFGOLD,1,LIC Gold ETF,,,,5,NA,ETF,EQ,LIC MF - LIC GOLD ETF
NSE,E,25643,EQUITY,0,KRN,1,KRN Heat Exchanger and Refrigeration,,,,5,NA,ES,EQ,KRN HEAT EXCHANGE N REF L
NSE,E,25684,EQUITY,0,JISLDVREQS,1,Jain Irrigation DVR,,,,1,NA,ES,EQ,JAIN DVR EQUITY SHARES
NSE,E,25690,EQUITY,0,DSSL,1,Dynacons Systems & Solutions,,,,10,NA,ES,EQ,DYNACONS SYS & SOLN LTD
NSE,E,25718,EQUITY,0,POLYMED,1,Poly Medicure,,,,10,NA,ES,EQ,POLY MEDICURE LIMITED
NSE,E,25724,EQUITY,0,RUPA,1,Rupa & Company,,,,1,NA,ES,EQ,RUPA & COMPANY LTD
NSE,E,25725,EQUITY,0,BANKPSU,1,Mirae Asset Mutual Fund,,,,1,NA,ETF,EQ,MIRAEAMC - BANKPSU
NSE,E,25737,EQUITY,0,SRD,1,Shankar Lal Rampal Dye Chem,,,,1,NA,ES,EQ,SHANKAR LAL RAMPAL LTD
NSE,E,25744,EQUITY,0,METAL,1,Mirae Asset Nifty Metal ETF,,,,1,NA,ETF,EQ,MIRAEAMC - METAL
NSE,E,25756,EQUITY,0,VIKASECO,1,Vikas Ecotech,,,,1,NA,ES,EQ,VIKAS ECOTECH LIMITED
NSE,E,25758,EQUITY,0,GROWWDEFNC,1,Groww Nifty India Defence ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWDEFNC
NSE,E,25780,EQUITY,0,APLAPOLLO,1,APL Apollo Tubes,,,,10,NA,ES,EQ,APL APOLLO TUBES LTD
NSE,E,25800,EQUITY,0,GARUDA,1,Garuda Construction & Engineering,,,,1,NA,ES,EQ,GARUDA CONSTRUCT N ENG L
NSE,E,25807,EQUITY,0,LLOYDSENT,1,Lloyds Enterprises,,,,1,NA,ES,EQ,LLOYDS ENTERPRISES LTD
NSE,E,25835,EQUITY,0,VINCOFE,1,Vintage Coffee & Beverages,,,,1,NA,ES,EQ,VINTAGE COFFEE N BVRGS L
NSE,E,25844,EQUITY,0,HYUNDAI,1,Hyundai Motor India,,,,10,NA,ES,EQ,HYUNDAI MOTOR INDIA LTD
NSE,E,25851,EQUITY,0,VAL30IETF,1,ICICI Pru Nifty 200 Value 30 ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - VAL30IETF
NSE,E,25855,EQUITY,0,AFFORDABLE,1,Affordable Robotic & Automation,,,,5,NA,ES,EQ,AFFORD ROBO & AUTO LTD
NSE,E,25872,EQUITY,0,GROWWGOLD,1,Groww Gold ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWGOLD
NSE,E,25892,EQUITY,0,DBEIL,1,Deepak Builders & Engineers,,,,1,NA,ES,EQ,DEEPAK BUILDERS & ENG I L
NSE,E,25897,EQUITY,0,MINDACORP,1,Minda Corporation,,,,5,NA,ES,EQ,MINDA CORPORATION LTD
NSE,E,25907,EQUITY,0,WAAREEENER,1,Waaree Energies,,,,10,NA,ES,EQ,WAAREE ENERGIES LIMITED
NSE,E,25918,EQUITY,0,OCCLLTD,1,OCCL,,,,1,NA,ES,EQ,OCCL LIMITED
NSE,E,2595,EQUITY,0,3PLAND,1,3P Land Holdings,,,,1,NA,ES,EQ,3P LAND HOLDINGS LIMITED
NSE,E,25977,EQUITY,0,AFCONS,1,Afcons Infrastructure,,,,5,NA,ES,EQ,AFCONS INFRASTRUCTURE LTD
NSE,E,2598,EQUITY,0,AMJLAND,1,AMJ Land Holdings,,,,1,NA,ES,EQ,AMJ LAND HOLDINGS LIMITED
NSE,E,25984,EQUITY,0,AVL,1,Aditya Vision,,,,5,NA,ES,EQ,ADITYA VISION LIMITED
NSE,E,25996,EQUITY,0,EMULTIMQ,1,Edelweiss Nifty 500 Multicap MQ 50 ETF,,,,1,NA,ETF,EQ,EDELAMC - EMULTIMQ
NSE,E,2606,EQUITY,0,LEMONTREE,1,Lemon Tree Hotels,,,,1,NA,ES,EQ,LEMON TREE HOTELS LTD
NSE,E,2610,EQUITY,0,PEARLPOLY,1,Pearl Polymers,,,,1,NA,ES,EQ,PEARL POLYMERS LTD
NSE,E,2616,EQUITY,0,SEAMECLTD,1,Seamec,,,,5,NA,ES,EQ,SEAMEC LIMITED
NSE,E,2627,EQUITY,0,IT,1,Kotak Nifty IT ETF,,,,1,NA,ETF,EQ,KOTAKMAMC - KOTAKIT
NSE,E,263,EQUITY,0,ATUL,1,ATUL,,,,50,NA,ES,EQ,ATUL LTD
NSE,E,2636,EQUITY,0,DIVOPPBEES,1,Nippon Nifty 50 DO ETF (DIVOPPBEES),,,,1,NA,ETF,EQ,NIP IND ETF DIV OPP
NSE,E,2643,EQUITY,0,PFIZER,1,Pfizer,,,,10,NA,ES,EQ,PFIZER LTD
NSE,E,2645,EQUITY,0,DRCSYSTEMS,1,DRC Systems India,,,,1,NA,ES,EQ,DRC SYSTEMS INDIA LIMITED
NSE,E,2649,EQUITY,0,PCBL,1,PCBL Chemical,,,,5,NA,ES,EQ,PCBL CHEMICAL LIMITED
NSE,E,2664,EQUITY,0,PIDILITIND,1,Pidilite Industries,,,,10,NA,ES,EQ,PIDILITE INDUSTRIES LTD
NSE,E,2687,EQUITY,0,POLYPLEX,1,Polyplex Corporation,,,,10,NA,ES,EQ,POLYPLEX CORPORATION LTD
NSE,E,270,EQUITY,0,CHEMCON,1,Chemcon Speciality Chemicals,,,,1,NA,ES,EQ,CHEMCON SPECIAL CHEM LTD
NSE,E,27008,EQUITY,0,HEXATRADEX,1,Hexa Tradex,,,,1,NA,ES,EQ,HEXA TRADEX LIMITED
NSE,E,27020,EQUITY,0,ABINFRA,1,AB Infrabuild,,,,1,NA,ES,EQ,A B INFRABUILD LIMITED
NSE,E,27037,EQUITY,0,TBZ,1,Tribhovandas Bhimji Zaveri,,,,1,NA,ES,EQ,TRIB BHIMJI ZAVERI LTD
NSE,E,27047,EQUITY,0,MASTERTR,1,Master Trust,,,,1,NA,ES,EQ,MASTER TRUST LIMITED
NSE,E,2705,EQUITY,0,PRAJIND,1,Praj Industries,,,,5,NA,ES,EQ,PRAJ INDUSTRIES LTD
NSE,E,27052,EQUITY,0,SAGILITY,1,Sagility India,,,,1,NA,ES,EQ,SAGILITY INDIA LIMITED
NSE,E,27061,EQUITY,0,ACMESOLAR,1,ACME Solar Holdings,,,,1,NA,ES,EQ,ACME SOLAR HOLDINGS LTD
NSE,E,27066,EQUITY,0,SWIGGY,1,Swiggy,,,,5,NA,ES,EQ,SWIGGY LIMITED
NSE,E,27067,EQUITY,0,VSSL,1,Vardhman Special Steels,,,,1,NA,ES,EQ,VARDHMAN SPC STEEL LTD
NSE,E,27075,EQUITY,0,LIQUIDPLUS,1,Mirae Asset Nifty 1D Rate Liquid ETF,,,,1,NA,ETF,EQ,MIRAEAMC - LIQUIDPLUS
NSE,E,27079,EQUITY,0,KPEL,1,KP Energy,,,,5,NA,ES,EQ,K.P. ENERGY LIMITED
NSE,E,2708,EQUITY,0,PRAKASH,1,Prakash Industries,,,,1,NA,ES,EQ,PRAKASH INDUSTRIES LTD
NSE,E,27084,EQUITY,0,KMEW,1,Knowledge Marine & Engineering Works,,,,10,NA,ES,EQ,KNOWLEDGE MARINE & EN W L
NSE,E,2709,EQUITY,0,MTARTECH,1,MTAR Technologies,,,,10,NA,ES,EQ,MTAR TECHNOLOGIES LIMITED
NSE,E,27095,EQUITY,0,SWANENERGY,1,Swan Energy,,,,5,NA,ES,EQ,SWAN ENERGY LIMITED
NSE,E,27097,EQUITY,0,NIVABUPA,1,Niva Bupa Health Insurance Company,,,,1,NA,ES,EQ,NIVA BUPA HEALTH INS CO L
NSE,E,27107,EQUITY,0,SPECIALITY,1,Speciality Restaurants,,,,1,NA,ES,EQ,SPECIALITY REST LTD
NSE,E,2711,EQUITY,0,PRECOT,1,Precot,,,,5,NA,ES,EQ,PRECOT LIMITED
NSE,E,27144,EQUITY,0,BLACKBUCK,1,Zinka Logistics Solutions,,,,5,NA,ES,EQ,ZINKA LOGISTICS SOL LTD
NSE,E,2716,EQUITY,0,BUTTERFLY,1,Butterfly Gandhimathi Appliances,,,,5,NA,ES,EQ,BTRFLY GANDHI APPL LTD
NSE,E,2717,EQUITY,0,PRECWIRE,1,Precision Wires India,,,,1,NA,ES,EQ,PRECISION WIRES INDIA LTD
NSE,E,27171,EQUITY,0,RACLGEAR,1,RACL Geartech,,,,5,NA,ES,EQ,RACL GEARTECH LIMITED
NSE,E,27176,EQUITY,0,NTPCGREEN,1,NTPC Green Energy,,,,1,NA,ES,EQ,NTPC GREEN ENERGY LIMITED
NSE,E,27213,EQUITY,0,EIEL,1,Enviro Infra Engineers,,,,1,NA,ES,EQ,ENVIRO INFRA ENGINEERS L
NSE,E,27297,EQUITY,0,RTNINDIA,1,Rattan India Enterprises,,,,1,NA,ES,EQ,RATTANINDIA ENT LIMITED
NSE,E,27303,EQUITY,0,SAMPANN,1,Sampann Utpadan,,,,1,NA,ES,EQ,SAMPANN UTPADAN INDIA LTD
NSE,E,27334,EQUITY,0,SURAKSHA,1,Suraksha Diagnostic,,,,5,NA,ES,EQ,SURAKSHA DIAGNOSTIC LTD
NSE,E,2739,EQUITY,0,PRSMJOHNSN,1,Prism Johnson,,,,1,NA,ES,EQ,PRISM JOHNSON LIMITED
NSE,E,275,EQUITY,0,AUROPHARMA,1,Aurobindo Pharma,,,,10,NA,ES,EQ,AUROBINDO PHARMA LTD
NSE,E,277,EQUITY,0,GICRE,1,GIC of India,,,,5,NA,ES,EQ,GENERAL INS CORP OF INDIA
NSE,E,27754,EQUITY,0,INNOVANA,1,Innovana Thinklabs,,,,5,NA,ES,EQ,INNOVANA THINKLABS LTD
NSE,E,278,EQUITY,0,AUTOAXLES,1,Automotive Axles,,,,10,NA,ES,EQ,AUTOMOTIVE AXLES LIMITED
NSE,E,2783,EQUITY,0,JUBLINGREA,1,Jubilant Ingrevia,,,,5,NA,ES,EQ,JUBILANT INGREVIA LIMITED
NSE,E,27839,EQUITY,0,SAILIFE,1,Sai Life Sciences,,,,5,NA,ES,EQ,SAI LIFE SCIENCES LIMITED
NSE,E,2792,EQUITY,0,EASEMYTRIP,1,Easy Trip Planners,,,,1,NA,ES,EQ,EASY TRIP PLANNERS LTD
NSE,E,2794,EQUITY,0,RSWM,1,RSWM,,,,1,NA,ES,EQ,RSWM LIMITED
NSE,E,27969,EQUITY,0,VMM,1,Vishal Mega Mart,,,,1,NA,ES,EQ,VISHAL MEGA MART LIMITED
NSE,E,2799,EQUITY,0,CHEMFAB,1,Chemfab Alkalis,,,,5,NA,ES,EQ,CHEMFAB ALKALIS LIMITED
NSE,E,28046,EQUITY,0,MOBIKWIK,1,One Mobikwik Systems,,,,5,NA,ES,EQ,ONE MOBIKWIK SYSTEMS LTD
NSE,E,2809,EQUITY,0,RAJSREESUG,1,Rajshree Sugars & Chemicals,,,,1,NA,ES,EQ,RAJSHREE SUGAR & CHEMICAL
NSE,E,28125,EQUITY,0,IKS,1,Inventurus Knowledge Solutions,,,,10,NA,ES,EQ,INVENTURUS KNOWLEDGE SO L
NSE,E,2814,EQUITY,0,ARVEE,1,Arvee Laboratories,,,,1,NA,ES,EQ,ARVEE LABORATORIES I LTD
NSE,E,2816,EQUITY,0,RALLIS,1,Rallis,,,,1,NA,ES,EQ,RALLIS INDIA LTD
NSE,E,2829,EQUITY,0,ANURAS,1,Anupam Rasayan,,,,5,NA,ES,EQ,ANUPAM RASAYAN INDIA LTD
NSE,E,28314,EQUITY,0,ANUHPHR,1,Anuh Pharma,,,,1,NA,ES,EQ,ANUH PHARMA LIMITED
NSE,E,2837,EQUITY,0,RANASUG,1,Rana Sugars,,,,1,NA,ES,EQ,RANA SUGARS LTD.
NSE,E,28378,EQUITY,0,IGIL,1,International Gemmological Institute,,,,5,NA,ES,EQ,INTERNATIO GEMM INS (I) L
NSE,E,2841,EQUITY,0,LXCHEM,1,Laxmi Organic Industries,,,,1,NA,ES,EQ,LAXMI ORGANIC INDUS LTD
NSE,E,2844,EQUITY,0,RANEHOLDIN,1,Rane Holdings,,,,10,NA,ES,EQ,RANE HOLDINGS LIMITED
NSE,E,2854,EQUITY,0,CRAFTSMAN,1,Craftsman Automation,,,,10,NA,ES,EQ,CRAFTSMAN AUTOMATION LTD
NSE,E,2866,EQUITY,0,RCF,1,Rashtriya Chemicals & Fertilizers,,,,1,NA,ES,EQ,RASHTRIYA CHEMICALS & FER
NSE,E,28662,EQUITY,0,DAMCAPITAL,1,DAM Capital Advisors,,,,1,NA,ES,EQ,DAM CAPITAL ADVISORS LTD
NSE,E,2868,EQUITY,0,HITECH,1,Hi-Tech Pipes,,,,1,NA,ES,EQ,HI-TECH PIPES LIMITED
NSE,E,28687,EQUITY,0,MAMATA,1,Mamata Machinery,,,,5,NA,ES,EQ,MAMATA MACHINERY LIMITED
NSE,E,28714,EQUITY,0,TRANSRAILL,1,Transrail Lighting,,,,5,NA,ES,EQ,TRANSRAIL LIGHTING LTD
NSE,E,28764,EQUITY,0,CEWATER,1,Concord Enviro Systems,,,,5,NA,ES,EQ,CONCORD ENVIRO SYSTEMS L
NSE,E,28805,EQUITY,0,SANATHAN,1,Sanathan Textiles,,,,5,NA,ES,EQ,SANATHAN TEXTILES LIMITED
NSE,E,28847,EQUITY,0,VENTIVE,1,Ventive Hospitality,,,,5,NA,ES,EQ,VENTIVE HOSPITALITY LTD
NSE,E,2885,EQUITY,0,RELIANCE,1,Reliance Industries,,,,10,NA,ES,EQ,RELIANCE INDUSTRIES LTD
NSE,E,28879,EQUITY,0,CARRARO,1,Carraro,,,,5,NA,ES,EQ,CARRARO INDIA LIMITED
NSE,E,28888,EQUITY,0,SENORES,1,Senores Pharmaceuticals,,,,5,NA,ES,EQ,SENORES PHARMACEUTICALS L
NSE,E,28899,EQUITY,0,KITEX,1,Kitex Garments,,,,1,NA,ES,EQ,KITEX GARMENTS LTD
NSE,E,28906,EQUITY,0,MAYURUNIQ,1,Mayur Uniquoters,,,,5,NA,ES,EQ,MAYUR UNIQUOTERS LTD
NSE,E,28952,EQUITY,0,DUCON,1,Ducon Infratechnologies,,,,1,NA,ES,EQ,DUCON INFRATECHNOLOGIES L
NSE,E,28960,EQUITY,0,UNIMECH,1,Unimech Aerospace and Manufacturing,,,,5,NA,ES,EQ,UNIMECH AEROSPACE N MFG L
NSE,E,28969,EQUITY,0,CONSUMER,1,Mirae Asset Nifty New Age Cons. ETF,,,,1,NA,ETF,EQ,MIRAEAMC - CONSUMER
NSE,E,29008,EQUITY,0,TVSHLTD,1,TVS Holdings,,,,50,NA,ES,EQ,TVS HOLDINGS LIMITED
NSE,E,29019,EQUITY,0,ECAPINSURE,1,Edelweiss BSE Cap. Markets & Ins. ETF,,,,1,NA,ETF,EQ,EDELAMC - ECAPINSURE
NSE,E,29050,EQUITY,0,ZUARI,1,Zuari Agro Chemicals,,,,1,NA,ES,EQ,ZUARI AGRO CHEMICALS LTD
NSE,E,29075,EQUITY,0,SGLTL,1,Standard Glass Lining Technology,,,,1,NA,ES,EQ,STANDARD GLASS LIN TECH L
NSE,E,29087,EQUITY,0,QUADFUTURE,1,Quadrant Future Tek,,,,5,NA,ES,EQ,QUADRANT FUTURE TEK LTD
NSE,E,2909,EQUITY,0,RICOAUTO,1,Rico Auto Industries,,,,1,NA,ES,EQ,RICO AUTO INDUSTRIES LTD
NSE,E,29098,EQUITY,0,DDEVPLSTIK,1,Ddev Plastiks Industries,,,,5,NA,ES,EQ,DDEV PLASTIKS IND LTD
NSE,E,29113,EQUITY,0,CARERATING,1,CARE Ratings,,,,10,NA,ES,EQ,CARE RATINGS LIMITED
NSE,E,2912,EQUITY,0,RIIL,1,Reliance Industrial Infrastructure,,,,5,NA,ES,EQ,RELIANCE INDUSTRIAL INFRA
NSE,E,29124,EQUITY,0,PCJEWELLER,1,PC Jeweller,,,,1,NA,ES,EQ,PC JEWELLER LTD
NSE,E,29135,EQUITY,0,INDUSTOWER,1,Indus Towers,,,,5,NA,ES,EQ,INDUS TOWERS LIMITED
NSE,E,29146,EQUITY,0,NAVKARURB,1,Navkar Urbanstructure,,,,1,NA,Other,EQ,NAVKAR URBANSTRUCTURE LTD
NSE,E,29171,EQUITY,0,LAXMIDENTL,1,Laxmi Dental,,,,5,NA,ES,EQ,LAXMI DENTAL LIMITED
NSE,E,29224,EQUITY,0,ONESOURCE,1,Onesource Specialty Pharma,,,,10,NA,ES,EQ,ONESOURCE SPECL PHARMA L
NSE,E,29251,EQUITY,0,ITCHOTELS,1,ITC Hotels,,,,1,NA,ES,EQ,ITC HOTELS LIMITED
NSE,E,29256,EQUITY,0,DENTA,1,Denta Water and Infra Solutions,,,,5,NA,ES,EQ,DENTA WATER N INFRA SOL L
NSE,E,29284,EQUITY,0,VMART,1,V Mart Retail,,,,10,NA,ES,EQ,VMART RETAIL LTD
NSE,E,2939,EQUITY,0,RUBYMILLS,1,Ruby Mills,,,,1,NA,ES,EQ,THE RUBY MILLS LTD
NSE,E,29423,EQUITY,0,MOHITIND,1,Mohit Industries,,,,1,NA,ES,EQ,MOHIT INDUSTRIES LTD
NSE,E,29439,EQUITY,0,SUPREME,1,Supreme Holdings & Hospitality,,,,1,NA,ES,EQ,SUPREME HOLDIN N HOSP I L
NSE,E,29452,EQUITY,0,AGARWALEYE,1,Dr. Agarwal's Health Care,,,,5,NA,ES,EQ,DR AGARWALS HEALTH CARE L
NSE,E,29459,EQUITY,0,MOSCHIP,1,Moschip Technologies,,,,1,NA,ES,EQ,MOSCHIP TECHNOLOGIES LTD
NSE,E,29464,EQUITY,0,NEXT30ADD,1,DSP BSE Sensex Next 30 ETF,,,,1,NA,ETF,EQ,DSPAMC - NEXT30ADD
NSE,E,29472,EQUITY,0,PROTEAN,1,Protean e-Gov Technologies (NSDL),,,,10,NA,ES,EQ,PROTEAN EGOV TECHNO LTD
NSE,E,29482,EQUITY,0,MCLOUD,1,Magellanic Cloud,,,,1,NA,ES,EQ,MAGELLANIC CLOUD LIMITED
NSE,E,29487,EQUITY,0,NIBE,1,NIBE,,,,10,NA,ES,EQ,NIBE LIMITED
NSE,E,29527,EQUITY,0,GROWWRAIL,1,Groww Nifty India Railways PSU ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWRAIL
NSE,E,2955,EQUITY,0,KALYANKJIL,1,Kalyan Jewellers,,,,5,NA,ES,EQ,KALYAN JEWELLERS IND LTD
NSE,E,29553,EQUITY,0,NIFTYIETF,1,ICICI Pru Nifty 50 ETF,,,,1,NA,ETF,EQ,ICICI PRUD NIFTY ETF
NSE,E,29577,EQUITY,0,NIF100BEES,1,Nippon India Nifty 100 ETF (NIF100BEES),,,,1,NA,ETF,EQ,NIP IND ETF NIFTY 100
NSE,E,29583,EQUITY,0,NATCAPSUQ,1,Natural Capsules,,,,1,NA,ES,EQ,NATURAL CAPSULES LIMITED
